A.C.A.A	A.C.A.C	A.C.A.G	A.C.A.T	A.C.G.A	A.C.G.C	A.C.G.G	A.C.G.T	A.C.T.A	A.C.T.C	A.C.T.G	A.C.T.T	A.T.A.A	A.T.A.C	A.T.A.G	A.T.A.T	A.T.C.A	A.T.C.C	A.T.C.G	A.T.C.T	A.T.G.A	A.T.G.C	A.T.G.G	A.T.G.T	C.C.A.A	C.C.A.C	C.C.A.G	C.C.A.T	C.C.G.A	C.C.G.C	C.C.G.G	C.C.G.T	C.C.T.A	C.C.T.C	C.C.T.G	C.C.T.T	C.T.A.A	C.T.A.C	C.T.A.G	C.T.A.T	C.T.C.A	C.T.C.C	C.T.C.G	C.T.C.T	C.T.G.A	C.T.G.C	C.T.G.G	C.T.G.T	G.C.A.A	G.C.A.C	G.C.A.G	G.C.A.T	G.C.G.A	G.C.G.C	G.C.G.G	G.C.G.T	G.C.T.A	G.C.T.C	G.C.T.G	G.C.T.T	G.T.A.A	G.T.A.C	G.T.A.G	G.T.A.T	G.T.C.A	G.T.C.C	G.T.C.G	G.T.C.T	G.T.G.A	G.T.G.C	G.T.G.G	G.T.G.T	T.C.A.A	T.C.A.C	T.C.A.G	T.C.A.T	T.C.G.A	T.C.G.C	T.C.G.G	T.C.G.T	T.C.T.A	T.C.T.C	T.C.T.G	T.C.T.T	T.T.A.A	T.T.A.C	T.T.A.G	T.T.A.T	T.T.C.A	T.T.C.C	T.T.C.G	T.T.C.T	T.T.G.A	T.T.G.C	T.T.G.G	T.T.G.T	virus	type
Lumpy_skin_disease_96N37.N38	0	0	0	0	0	0	0	0	0.0571428571428571	0	0.0571428571428571	0.0285714285714286	0	0	0	0	0	0.0285714285714286	0.0285714285714286	0.0571428571428571	0	0	0.0285714285714286	0	0	0	0	0	0	0	0	0	0.0285714285714286	0	0.0285714285714286	0.0285714285714286	0	0	0	0	0.0857142857142857	0	0.0571428571428571	0	0.0285714285714286	0.0285714285714286	0.0285714285714286	0	0	0	0.0285714285714286	0	0	0	0	0	0.0285714285714286	0.0285714285714286	0.0285714285714286	0	0	0	0	0	0.0285714285714286	0	0.0857142857142857	0.0285714285714286	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0285714285714286	0	0.0285714285714286	0	0	0	0	0.0285714285714286	0	0.0285714285714286	0.0285714285714286	0	0	0	0	Lumpy_skin_disease_96	Lumpy_skin_disease_96N37.N38
Molluscum_contagiosum_96N13.S12	0	0.0194174757281553	0	0	0.00970873786407767	0	0	0	0.00970873786407767	0.0194174757281553	0.029126213592233	0	0	0	0	0	0	0	0.0194174757281553	0.0194174757281553	0.00970873786407767	0	0	0	0.0194174757281553	0.00970873786407767	0.0194174757281553	0.0194174757281553	0	0.00970873786407767	0	0.0194174757281553	0.0388349514563107	0	0.0388349514563107	0	0	0	0.00970873786407767	0	0.00970873786407767	0.00970873786407767	0.0388349514563107	0	0	0.029126213592233	0.0194174757281553	0	0	0.0194174757281553	0.0679611650485437	0.00970873786407767	0	0.029126213592233	0	0	0	0.00970873786407767	0.058252427184466	0.00970873786407767	0.00970873786407767	0.00970873786407767	0	0	0.0194174757281553	0	0.058252427184466	0.0194174757281553	0.0194174757281553	0	0.00970873786407767	0	0.00970873786407767	0.00970873786407767	0.00970873786407767	0.00970873786407767	0	0	0	0	0.0194174757281553	0.058252427184466	0.0388349514563107	0.0388349514563107	0	0	0	0	0	0.00970873786407767	0	0.00970873786407767	0	0	0	0.00970873786407767	Molluscum_contagiosum_96	Molluscum_contagiosum_96N13.S12
Molluscum_contagiosum_96N15.N16.3	0.00492125984251968	0.000984251968503937	0.00590551181102362	0.00196850393700787	0.00295275590551181	0.00688976377952756	0.00196850393700787	0.00196850393700787	0.0108267716535433	0.00590551181102362	0.0236220472440945	0.00492125984251968	0	0.000984251968503937	0.00196850393700787	0	0.00688976377952756	0.00885826771653543	0.0255905511811024	0.00688976377952756	0.00393700787401575	0.00984251968503937	0.0108267716535433	0.000984251968503937	0.00984251968503937	0.00984251968503937	0.0167322834645669	0.00393700787401575	0.0108267716535433	0.00393700787401575	0.00984251968503937	0.00196850393700787	0.00393700787401575	0.00885826771653543	0.0246062992125984	0.0216535433070866	0.00196850393700787	0.000984251968503937	0.00393700787401575	0.00295275590551181	0.0137795275590551	0.0187007874015748	0.030511811023622	0.0255905511811024	0.0118110236220472	0.0196850393700787	0.0206692913385827	0.00688976377952756	0.00984251968503937	0.0108267716535433	0.0216535433070866	0.00885826771653543	0.000984251968503937	0.00885826771653543	0.00295275590551181	0.00688976377952756	0.0246062992125984	0.0226377952755906	0.0511811023622047	0.0216535433070866	0	0.00295275590551181	0.000984251968503937	0.00393700787401575	0.0216535433070866	0.0216535433070866	0.062007874015748	0.0127952755905512	0.00393700787401575	0.00885826771653543	0.00688976377952756	0.00196850393700787	0.00196850393700787	0.00196850393700787	0.00492125984251968	0.00196850393700787	0.0108267716535433	0.00196850393700787	0.00590551181102362	0.00196850393700787	0.00688976377952756	0.0187007874015748	0.0334645669291339	0.0177165354330709	0	0.000984251968503937	0.000984251968503937	0.000984251968503937	0.0118110236220472	0.0187007874015748	0.030511811023622	0.0255905511811024	0.00590551181102362	0.00492125984251968	0.0118110236220472	0.0078740157480315	Molluscum_contagiosum_96	Molluscum_contagiosum_96N15.N16.3
Molluscum_contagiosum_96N16.N17.3	0	0.00432900432900433	0.012987012987013	0.00432900432900433	0.00865800865800866	0.012987012987013	0	0.00432900432900433	0.0173160173160173	0.00865800865800866	0.0476190476190476	0.012987012987013	0	0	0	0	0	0.00432900432900433	0.0173160173160173	0.00865800865800866	0.00432900432900433	0.00865800865800866	0.012987012987013	0	0	0.00432900432900433	0.0216450216450216	0.00432900432900433	0.00865800865800866	0	0.00432900432900433	0	0.00865800865800866	0.012987012987013	0.0173160173160173	0.00865800865800866	0	0	0.00865800865800866	0	0.038961038961039	0.00432900432900433	0.0346320346320346	0.0303030303030303	0.00865800865800866	0.00865800865800866	0.0303030303030303	0.00865800865800866	0.00432900432900433	0	0.0216450216450216	0.0216450216450216	0	0.025974025974026	0	0.00432900432900433	0.00865800865800866	0.0216450216450216	0.0346320346320346	0.012987012987013	0	0.00432900432900433	0	0	0.00865800865800866	0.0216450216450216	0.0606060606060606	0.0173160173160173	0.012987012987013	0.00432900432900433	0.00865800865800866	0	0.012987012987013	0.0173160173160173	0.00865800865800866	0	0.00432900432900433	0	0.00432900432900433	0.012987012987013	0.0173160173160173	0.012987012987013	0.0303030303030303	0.0173160173160173	0	0.00432900432900433	0	0	0.012987012987013	0.00432900432900433	0.038961038961039	0.00432900432900433	0.0173160173160173	0.00432900432900433	0.00865800865800866	0.0173160173160173	Molluscum_contagiosum_96	Molluscum_contagiosum_96N16.N17.3
Molluscum_contagiosum_96N18.N19.1	0.0153846153846154	0.0307692307692308	0.0153846153846154	0	0	0	0	0	0.0153846153846154	0	0.0307692307692308	0.0153846153846154	0	0	0	0	0	0	0.0153846153846154	0	0	0.0153846153846154	0	0.0153846153846154	0	0.0307692307692308	0	0	0	0.0153846153846154	0	0.0153846153846154	0	0.0153846153846154	0.0153846153846154	0	0	0	0	0	0	0	0.0307692307692308	0.0153846153846154	0.0153846153846154	0	0.0153846153846154	0.0153846153846154	0	0.0153846153846154	0.0153846153846154	0.0153846153846154	0.0307692307692308	0	0.0153846153846154	0	0	0.0307692307692308	0.0153846153846154	0	0	0	0	0	0.0153846153846154	0	0.0923076923076923	0.0153846153846154	0	0	0.0153846153846154	0.0153846153846154	0	0	0	0	0	0.0153846153846154	0	0	0.0153846153846154	0.0461538461538462	0.0615384615384615	0.0461538461538462	0	0	0	0	0	0.0153846153846154	0.0461538461538462	0.0153846153846154	0.0153846153846154	0	0.0153846153846154	0.0615384615384615	Molluscum_contagiosum_96	Molluscum_contagiosum_96N18.N19.1
Molluscum_contagiosum_96N18.S22	0.0192307692307692	0.0192307692307692	0	0	0	0.0192307692307692	0	0	0	0	0.0192307692307692	0	0	0	0	0	0	0	0.0384615384615385	0	0	0.0192307692307692	0	0	0.0192307692307692	0	0.0384615384615385	0	0	0	0	0	0.0384615384615385	0.0192307692307692	0.0576923076923077	0.0384615384615385	0	0	0	0	0	0.0384615384615385	0.0384615384615385	0	0	0	0.0384615384615385	0	0	0.0192307692307692	0	0.0192307692307692	0	0.0384615384615385	0	0.0192307692307692	0.0192307692307692	0	0.0769230769230769	0	0	0	0	0	0.0192307692307692	0.0384615384615385	0.115384615384615	0.0192307692307692	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0192307692307692	0.0384615384615385	0.0192307692307692	0	0	0	0	0.0192307692307692	0.0192307692307692	0	0	0.0384615384615385	0	0	0	Molluscum_contagiosum_96	Molluscum_contagiosum_96N18.S22
Molluscum_contagiosum_96N2.N13	0.00132100396301189	0.00132100396301189	0.0105680317040951	0	0.00396301188903567	0.00528401585204756	0.00132100396301189	0.00132100396301189	0.00924702774108322	0.00660501981505945	0.0343461030383091	0.00792602377807133	0	0.00132100396301189	0.00528401585204756	0	0.00660501981505945	0.00660501981505945	0.0224570673712021	0.0105680317040951	0.00132100396301189	0.00660501981505945	0.00528401585204756	0.00264200792602378	0.0105680317040951	0.00660501981505945	0.0171730515191546	0.00660501981505945	0.00792602377807133	0.00660501981505945	0.00660501981505945	0.00264200792602378	0.00528401585204756	0.0105680317040951	0.023778071334214	0.023778071334214	0.00264200792602378	0.00396301188903567	0.00660501981505945	0.00528401585204756	0.0132100396301189	0.0132100396301189	0.0290620871862616	0.023778071334214	0.00528401585204756	0.0211360634081902	0.0105680317040951	0.00660501981505945	0.0158520475561427	0.00792602377807133	0.0303830911492734	0.011889035667107	0.00132100396301189	0.00264200792602378	0.00528401585204756	0.00660501981505945	0.0396301188903567	0.0198150594451783	0.0528401585204756	0.0277410832232497	0.00132100396301189	0.00396301188903567	0.00132100396301189	0.00132100396301189	0.0198150594451783	0.0171730515191546	0.0435931307793923	0.0171730515191546	0	0.0132100396301189	0.00528401585204756	0	0.00264200792602378	0.00528401585204756	0.00528401585204756	0	0.011889035667107	0	0.0132100396301189	0.00396301188903567	0.011889035667107	0.0198150594451783	0.0317040951122853	0.0171730515191546	0	0.00132100396301189	0.00264200792602378	0	0.00660501981505945	0.0158520475561427	0.0369881109643329	0.0211360634081902	0.00396301188903567	0.00792602377807133	0.0105680317040951	0.00264200792602378	Molluscum_contagiosum_96	Molluscum_contagiosum_96N2.N13
Molluscum_contagiosum_96N20.S16.1	0	0	0.0147058823529412	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0147058823529412	0	0.0147058823529412	0.0147058823529412	0.0147058823529412	0	0.0147058823529412	0.0294117647058824	0	0.0147058823529412	0	0	0	0	0	0	0.0147058823529412	0.0147058823529412	0.0735294117647059	0.0147058823529412	0	0	0	0	0	0.0147058823529412	0.0147058823529412	0.0294117647058824	0	0.0588235294117647	0.0294117647058824	0.0147058823529412	0	0.0147058823529412	0.0294117647058824	0	0	0	0	0	0.0147058823529412	0.0147058823529412	0.102941176470588	0.0294117647058824	0	0	0	0	0.0294117647058824	0	0.0441176470588235	0.0441176470588235	0	0.0147058823529412	0.0294117647058824	0.0147058823529412	0	0	0.0294117647058824	0	0	0.0147058823529412	0	0	0.0147058823529412	0.0294117647058824	0.0294117647058824	0.0294117647058824	0	0	0	0	0	0.0147058823529412	0.0147058823529412	0.0294117647058824	0	0	0	0	Molluscum_contagiosum_96	Molluscum_contagiosum_96N20.S16.1
Molluscum_contagiosum_96N21.N22.1	0	0	0	0	0	0	0	0	0	0	0.0222222222222222	0	0	0	0	0	0	0	0.0222222222222222	0	0.0222222222222222	0	0	0	0	0.0444444444444444	0	0	0	0	0	0	0	0	0.0444444444444444	0	0	0	0	0	0.0222222222222222	0	0.0222222222222222	0	0	0	0.0444444444444444	0.0222222222222222	0	0	0.0222222222222222	0.0222222222222222	0	0	0	0	0	0	0.0666666666666667	0	0	0	0	0	0.0222222222222222	0	0.155555555555556	0.0666666666666667	0.0222222222222222	0.0222222222222222	0	0	0	0	0	0	0	0	0	0	0.0222222222222222	0.0444444444444444	0.0444444444444444	0.0222222222222222	0	0	0	0	0	0	0.0444444444444444	0.0666666666666667	0.0222222222222222	0	0.0222222222222222	0.0444444444444444	Molluscum_contagiosum_96	Molluscum_contagiosum_96N21.N22.1
Molluscum_contagiosum_96N21.S23	0.0327868852459016	0.0163934426229508	0	0	0	0.0163934426229508	0	0	0	0	0.0327868852459016	0	0	0	0	0	0	0	0.0327868852459016	0	0.0163934426229508	0.0163934426229508	0	0	0.0163934426229508	0	0.0163934426229508	0	0	0	0	0	0.0327868852459016	0.0163934426229508	0.0163934426229508	0.0327868852459016	0	0	0	0	0	0.0327868852459016	0	0	0	0	0.0327868852459016	0	0	0.0163934426229508	0.0163934426229508	0.0163934426229508	0	0.0163934426229508	0	0.0163934426229508	0	0.0327868852459016	0.0819672131147541	0.0163934426229508	0	0	0	0	0.0163934426229508	0.0163934426229508	0.0655737704918033	0.0163934426229508	0	0	0	0	0.0163934426229508	0.0163934426229508	0.0327868852459016	0	0	0	0	0	0.0163934426229508	0.0819672131147541	0.0819672131147541	0	0	0	0	0	0.0163934426229508	0.0327868852459016	0	0	0.0163934426229508	0	0	0	Molluscum_contagiosum_96	Molluscum_contagiosum_96N21.S23
Molluscum_contagiosum_96N24.N25.1	0.0112359550561798	0.0112359550561798	0.0112359550561798	0	0	0	0	0	0	0.0112359550561798	0	0	0	0	0	0	0.0112359550561798	0.0112359550561798	0	0.0224719101123595	0.0112359550561798	0	0	0.0224719101123595	0	0	0.0224719101123595	0.0112359550561798	0	0	0	0	0.0112359550561798	0	0.0786516853932584	0.0224719101123595	0	0	0	0	0	0.0112359550561798	0.0112359550561798	0.0224719101123595	0	0.0112359550561798	0.0112359550561798	0.0112359550561798	0	0.0337078651685393	0.0224719101123595	0.0112359550561798	0	0.0112359550561798	0	0.0112359550561798	0.0112359550561798	0.0449438202247191	0.112359550561798	0.0112359550561798	0	0	0	0	0	0	0.0561797752808989	0.0112359550561798	0	0	0	0	0.0112359550561798	0	0.0561797752808989	0	0	0	0	0	0.0224719101123595	0.0112359550561798	0.0337078651685393	0.0561797752808989	0	0	0	0	0.0112359550561798	0.0449438202247191	0.0224719101123595	0.0224719101123595	0	0.0112359550561798	0.0112359550561798	0	Molluscum_contagiosum_96	Molluscum_contagiosum_96N24.N25.1
Molluscum_contagiosum_96N24.S24	0	0	0	0	0	0	0	0	0.0153846153846154	0	0.0461538461538462	0	0	0	0	0	0	0	0	0	0	0.0307692307692308	0	0	0	0.0153846153846154	0.0153846153846154	0.0153846153846154	0	0	0	0	0.0461538461538462	0	0.0307692307692308	0	0	0.0153846153846154	0	0	0.0153846153846154	0	0.0307692307692308	0.0307692307692308	0	0	0.0153846153846154	0.0307692307692308	0.0153846153846154	0	0.0461538461538462	0.0307692307692308	0	0	0	0	0	0.0153846153846154	0.107692307692308	0.0307692307692308	0	0	0	0	0.0153846153846154	0.0461538461538462	0.0615384615384615	0.0307692307692308	0.0153846153846154	0.0153846153846154	0.0153846153846154	0	0	0	0	0	0	0	0	0	0.0307692307692308	0.0153846153846154	0.0307692307692308	0	0	0	0	0.0153846153846154	0	0.0153846153846154	0.0307692307692308	0.0307692307692308	0.0153846153846154	0	0.0153846153846154	0	Molluscum_contagiosum_96	Molluscum_contagiosum_96N24.S24
Molluscum_contagiosum_96N25.N26	0.00641025641025641	0.00641025641025641	0	0	0	0	0	0	0.0192307692307692	0.00641025641025641	0.0256410256410256	0.00641025641025641	0.00641025641025641	0	0	0	0.00641025641025641	0.0128205128205128	0.0128205128205128	0	0.00641025641025641	0	0	0	0	0.0256410256410256	0.032051282051282	0.0192307692307692	0	0	0	0	0.0128205128205128	0.0192307692307692	0.032051282051282	0.00641025641025641	0	0.00641025641025641	0	0.00641025641025641	0.00641025641025641	0.00641025641025641	0.0256410256410256	0.0128205128205128	0.032051282051282	0.0128205128205128	0.00641025641025641	0	0.0128205128205128	0.00641025641025641	0.0256410256410256	0.0128205128205128	0	0.00641025641025641	0	0	0.0448717948717949	0.00641025641025641	0.0897435897435897	0	0	0.00641025641025641	0	0	0.00641025641025641	0.0192307692307692	0.134615384615385	0.0128205128205128	0	0.0384615384615385	0	0	0.00641025641025641	0.00641025641025641	0.00641025641025641	0.0128205128205128	0.0128205128205128	0	0	0	0.0192307692307692	0.0128205128205128	0.0192307692307692	0.032051282051282	0	0	0	0	0.00641025641025641	0.0128205128205128	0.0256410256410256	0.0128205128205128	0	0.00641025641025641	0	0.00641025641025641	Molluscum_contagiosum_96	Molluscum_contagiosum_96N25.N26
Molluscum_contagiosum_96N25.S25	0.0721649484536082	0	0.0309278350515464	0	0	0	0	0	0.0309278350515464	0	0	0.0206185567010309	0	0	0.0206185567010309	0	0	0	0.0103092783505155	0	0	0.0103092783505155	0	0	0.0103092783505155	0.0103092783505155	0	0.0103092783505155	0	0	0	0	0	0	0.0103092783505155	0.0103092783505155	0	0	0	0	0.0103092783505155	0	0.0206185567010309	0	0	0.0103092783505155	0	0.0206185567010309	0	0	0.0618556701030928	0.0103092783505155	0	0	0	0	0.0103092783505155	0.0206185567010309	0.103092783505155	0	0	0	0.0103092783505155	0	0.0206185567010309	0	0.123711340206186	0.0412371134020619	0	0.0103092783505155	0.0412371134020619	0	0.0103092783505155	0	0.0103092783505155	0.0309278350515464	0.0103092783505155	0	0	0	0.0103092783505155	0.0618556701030928	0.0206185567010309	0.0309278350515464	0	0	0	0	0	0	0	0.0103092783505155	0.0103092783505155	0.0103092783505155	0.0103092783505155	0.0103092783505155	Molluscum_contagiosum_96	Molluscum_contagiosum_96N25.S25
Molluscum_contagiosum_96N27.N28.1	0	0.0144927536231884	0.0144927536231884	0	0.0144927536231884	0	0	0	0	0	0.0434782608695652	0.0144927536231884	0	0	0	0	0	0	0.0144927536231884	0.0289855072463768	0	0	0	0	0	0.0144927536231884	0.0144927536231884	0	0	0	0	0	0.0144927536231884	0	0	0	0	0.0144927536231884	0.0144927536231884	0	0.0144927536231884	0	0.0289855072463768	0.0289855072463768	0.0289855072463768	0.0144927536231884	0.0144927536231884	0	0	0	0.0434782608695652	0.0144927536231884	0	0.0289855072463768	0	0	0	0.0144927536231884	0.0289855072463768	0.0289855072463768	0	0.0144927536231884	0	0	0	0.0289855072463768	0.0579710144927536	0.0289855072463768	0	0	0.0144927536231884	0	0	0.0434782608695652	0	0	0.0144927536231884	0	0.0144927536231884	0	0	0.0579710144927536	0.0289855072463768	0.0289855072463768	0	0.0144927536231884	0	0	0	0	0.0579710144927536	0.0289855072463768	0.0289855072463768	0	0	0.0289855072463768	Molluscum_contagiosum_96	Molluscum_contagiosum_96N27.N28.1
Molluscum_contagiosum_96N3.S1	0	0.0149253731343284	0.0149253731343284	0	0.0149253731343284	0	0	0	0.0149253731343284	0.0149253731343284	0.0447761194029851	0.0149253731343284	0	0	0	0	0	0	0.0149253731343284	0.0298507462686567	0.0149253731343284	0	0	0	0.0149253731343284	0.0149253731343284	0.0447761194029851	0.0298507462686567	0	0	0	0	0.0149253731343284	0	0.0447761194029851	0	0	0	0.0149253731343284	0	0.0149253731343284	0	0.0597014925373134	0	0	0.0447761194029851	0	0.0149253731343284	0	0.0149253731343284	0.0149253731343284	0.0149253731343284	0	0.0298507462686567	0	0.0149253731343284	0	0.0149253731343284	0.0298507462686567	0.0149253731343284	0	0	0	0	0.0149253731343284	0	0.0746268656716418	0.0149253731343284	0.0298507462686567	0	0.0149253731343284	0	0	0	0.0149253731343284	0.0149253731343284	0	0	0	0	0.0298507462686567	0.0298507462686567	0.0298507462686567	0.0597014925373134	0	0	0	0	0	0	0	0.0149253731343284	0	0	0	0	Molluscum_contagiosum_96	Molluscum_contagiosum_96N3.S1
Molluscum_contagiosum_96N6.S5	0.0166666666666667	0	0	0	0.133333333333333	0	0	0	0	0	0	0	0.0166666666666667	0	0	0	0	0	0	0	0	0	0	0.133333333333333	0	0.0166666666666667	0	0	0	0.0166666666666667	0	0	0	0.0166666666666667	0	0	0	0.05	0	0	0	0	0.0166666666666667	0	0	0.05	0	0	0	0	0.0166666666666667	0	0	0	0.0166666666666667	0	0	0.0166666666666667	0.133333333333333	0.0166666666666667	0.0166666666666667	0	0.0166666666666667	0	0.0166666666666667	0.0333333333333333	0	0	0	0	0	0	0	0	0	0.0166666666666667	0	0	0	0	0	0.0166666666666667	0	0.0166666666666667	0	0	0	0	0	0	0.166666666666667	0.0333333333333333	0	0	0	0	Molluscum_contagiosum_96	Molluscum_contagiosum_96N6.S5
Myxoma_virus_96N10.N11	0.0175438596491228	0.0175438596491228	0.0131578947368421	0	0	0	0.0131578947368421	0	0.0175438596491228	0.0219298245614035	0.0482456140350877	0.0263157894736842	0.0307017543859649	0.0131578947368421	0	0.0131578947368421	0.0394736842105263	0.0175438596491228	0.0526315789473684	0.0175438596491228	0.0087719298245614	0	0.0087719298245614	0	0	0.0087719298245614	0	0.0175438596491228	0.0043859649122807	0.0043859649122807	0	0.0043859649122807	0.0043859649122807	0.0087719298245614	0.0087719298245614	0	0	0.0043859649122807	0	0	0.0307017543859649	0.0043859649122807	0.0131578947368421	0.0131578947368421	0.0087719298245614	0	0	0.0087719298245614	0	0.0087719298245614	0.0043859649122807	0.0043859649122807	0	0.0043859649122807	0	0	0.0087719298245614	0.0131578947368421	0.0175438596491228	0.0087719298245614	0.0043859649122807	0	0	0.0043859649122807	0.0087719298245614	0.0043859649122807	0.0175438596491228	0.0175438596491228	0.0263157894736842	0	0.0043859649122807	0.0043859649122807	0.0131578947368421	0.0131578947368421	0.0043859649122807	0.0043859649122807	0.0043859649122807	0.0043859649122807	0.0043859649122807	0.0087719298245614	0.0219298245614035	0.0175438596491228	0.0394736842105263	0.0219298245614035	0.0043859649122807	0.0131578947368421	0.0043859649122807	0.0131578947368421	0.0263157894736842	0.0131578947368421	0.0175438596491228	0.0219298245614035	0.0131578947368421	0	0.0131578947368421	0.0175438596491228	Myxoma_virus_96	Myxoma_virus_96N10.N11
Myxoma_virus_96N11.N12.2	0	0	0	0	0	0.0294117647058824	0	0	0	0	0.0882352941176471	0	0	0	0	0	0.0588235294117647	0.0294117647058824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0294117647058824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0294117647058824	0.117647058823529	0.0294117647058824	0	0	0	0.0294117647058824	0	0	0.117647058823529	0.0294117647058824	0.0588235294117647	0	0	0	0	0	0	0	0	0	0	0	0.0882352941176471	0.0588235294117647	0.0588235294117647	0.0882352941176471	0	0	0	0	0	0.0294117647058824	0.0294117647058824	0	0	0	0	0	Myxoma_virus_96	Myxoma_virus_96N11.N12.2
Myxoma_virus_96N12.S17	0	0	0	0	0	0	0	0	0	0	0.0638297872340425	0	0	0	0	0	0	0	0.0425531914893617	0	0	0	0	0	0	0.0212765957446809	0	0	0	0	0	0	0	0.0212765957446809	0.0638297872340425	0	0	0	0	0	0.0212765957446809	0.0425531914893617	0.0212765957446809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0851063829787234	0.212765957446809	0.0425531914893617	0	0	0	0	0.0212765957446809	0.0212765957446809	0.0212765957446809	0.0425531914893617	0	0	0.0212765957446809	0	0	0	0	0.0212765957446809	0	0	0	0	0.0212765957446809	0.0212765957446809	0.0425531914893617	0.0425531914893617	0	0	0	0	0.0212765957446809	0	0.0212765957446809	0.0212765957446809	0	0.0212765957446809	0	0	Myxoma_virus_96	Myxoma_virus_96N12.S17
Myxoma_virus_96N12.S5	0	0	0	0	0	0	0	0	0	0	0.0526315789473684	0	0	0	0	0	0	0	0.0263157894736842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0263157894736842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0526315789473684	0.105263157894737	0.184210526315789	0	0	0	0	0	0.0526315789473684	0.0526315789473684	0.0263157894736842	0.0263157894736842	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0263157894736842	0.289473684210526	0.0263157894736842	0	0	0	0	0	0	0.0526315789473684	0	0	0	0	0	Myxoma_virus_96	Myxoma_virus_96N12.S5
Myxoma_virus_96N15.S20	0	0	0	0	0	0	0	0	0	0	0.121212121212121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0303030303030303	0	0.0303030303030303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0303030303030303	0	0.0303030303030303	0	0	0	0.0303030303030303	0	0.0909090909090909	0.0303030303030303	0.0606060606060606	0.0606060606060606	0	0	0	0.0303030303030303	0	0	0.0303030303030303	0	0	0	0	0	0.121212121212121	0.0303030303030303	0.242424242424242	0	0	0	0	0	0	0	0.0303030303030303	0	0	0	0	0	Myxoma_virus_96	Myxoma_virus_96N15.S20
Myxoma_virus_96N2.N3.2	0	0	0	0	0	0	0	0	0.0227272727272727	0	0.0681818181818182	0.0227272727272727	0	0	0	0	0.0454545454545455	0	0	0	0	0	0	0	0	0	0.0227272727272727	0	0	0	0	0.0227272727272727	0	0	0.0227272727272727	0	0	0	0	0	0.0227272727272727	0.0454545454545455	0.0681818181818182	0	0.0227272727272727	0.0454545454545455	0	0	0	0	0.0227272727272727	0	0	0	0	0	0.0909090909090909	0	0.0909090909090909	0.0227272727272727	0	0	0	0	0.0454545454545455	0.0681818181818182	0.113636363636364	0.0227272727272727	0	0	0	0	0	0	0.0227272727272727	0	0	0	0	0	0	0.0227272727272727	0	0.0227272727272727	0	0	0	0	0	0	0.0227272727272727	0	0	0	0	0	Myxoma_virus_96	Myxoma_virus_96N2.N3.2
